,desc,mfc,names,price,url,desc_split,descrip,heat,heat_lvl,ing
465,"
Fervor, from Heartbreaking Dawn's, contains the world's new hottest pepper, the Carolina Reaper. To compliment the intense heat of this fiery pepper, HBD adds a genius blend of strawberries, orange marmalade, ginger and coriander. If you can take the heat, you will be rewarded with excellent flavor.
Heat Level: Extra Hot.

Ingredients: Apple Cider Vinegar, Orange Marmalade, Reaper Chile Peppers, Water, Red Habanero Peppers, Strawberries, Carrots, Honey, Onions, Gluten Free Soy Sauce, Salt, Galic, Natural Gum, Ginger, Coriander. 
5 oz
",Heartbreaking Dawns, Fervor Carolina Reaper Sauce with Strawberries & Orange Marmalade    ,9.85,https://heathotsauce.com/collections/all/products/fervor-carolina-reaper-sauce-with-strawberries-and-orange-marmalade,"[Fervor, from Heartbreaking Dawn's, contains the world's new hottest pepper, the Carolina Reaper. To compliment the intense heat of this fiery pepper, HBD adds a genius blend of strawberries, orange marmalade, ginger and coriander. If you can take the heat, you will be rewarded with excellent flavor., Heat Level: Extra Hot., Ingredients: Apple Cider Vinegar, Orange Marmalade, Reaper Chile Peppers, Water, Red Habanero Peppers, Strawberries, Carrots, Honey, Onions, Gluten Free Soy Sauce, Salt, Galic, Natural Gum, Ginger, Coriander. , 5 oz]","Fervor, from Heartbreaking Dawn's, contains the world's new hottest pepper, the Carolina Reaper. To compliment the intense heat of this fiery pepper, HBD adds a genius blend of strawberries, orange marmalade, ginger and coriander. If you can take the heat, you will be rewarded with excellent flavor.",extra hot,extra hot,"Apple Cider Vinegar, Orange Marmalade, Reaper Chile Peppers, Water, Red Habanero Peppers, Strawberries, Carrots, Honey, Onions, Gluten Free Soy Sauce, Salt, Galic, Natural Gum, Ginger, Coriander. "
466,"

Heartbreaking Dawn's 1841 Ghost Pepper sauce is a delicious blend of ghost peppers, pears and apples, along with carrots and lime juice. This sauce packs a punch, but it is well balanced and flavorful as well.
Heat Level: Hot
Ingredients: Pears, Applesauce (apple, water), Apple Cider Vinegar, Water, Jolokia Peppers, Red Habanero Peppers, Onions, Carrots, Lime Juice, Sugar, Sea Salt, Garlic, Xanthan Gum, White Pepper.
5 oz
",Heartbreaking Dawns, 1841 Ghost Pepper Sauce with Pear & Apple    ,7.5,https://heathotsauce.com/collections/all/products/ghost-pepper-sauce-with-pear-and-apple,"[Heartbreaking Dawn's 1841 Ghost Pepper sauce is a delicious blend of ghost peppers, pears and apples, along with carrots and lime juice. This sauce packs a punch, but it is well balanced and flavorful as well., Heat Level: Hot, Ingredients: Pears, Applesauce (apple, water), Apple Cider Vinegar, Water, Jolokia Peppers, Red Habanero Peppers, Onions, Carrots, Lime Juice, Sugar, Sea Salt, Garlic, Xanthan Gum, White Pepper., 5 oz]","Heartbreaking Dawn's 1841 Ghost Pepper sauce is a delicious blend of ghost peppers, pears and apples, along with carrots and lime juice. This sauce packs a punch, but it is well balanced and flavorful as well.",hot,hot,"Pears, Applesauce (apple, water), Apple Cider Vinegar, Water, Jolokia Peppers, Red Habanero Peppers, Onions, Carrots, Lime Juice, Sugar, Sea Salt, Garlic, Xanthan Gum, White Pepper."
467,"
This sauce features 100% fresh Trinidad Scorpion Peppers in a background of apricot, blueberry and carrot. The select blend of fruits and spices compliment and enhance the floral bouquet of the Scorpion Pepper creating a uniquely addictive and extraordinarily versatile hot sauce.
Heat Level: Extra Hot (for a milder take on the same sauce, try Heartbreaking Dawn's 1498)
Ingredients: Trinidad Scorpion Peppers, Cider Vinegar, Apricot Preserves, Water, Blueberries, Carrot, Honey, Onion, Soy Sauce, Sea Salt, Garlic, Ginger, White Pepper.
5 oz
",Heartbreaking Dawns, Cauterizer Trinidad Scorpion Pepper Sauce    ,8.99,https://heathotsauce.com/collections/all/products/cauterizer-with-blueberries-apricot-preserves-and-scorpion-peppers,"[This sauce features 100% fresh Trinidad Scorpion Peppers in a background of apricot, blueberry and carrot. The select blend of fruits and spices compliment and enhance the floral bouquet of the Scorpion Pepper creating a uniquely addictive and extraordinarily versatile hot sauce., Heat Level: Extra Hot (for a milder take on the same sauce, try Heartbreaking Dawn's 1498), Ingredients: Trinidad Scorpion Peppers, Cider Vinegar, Apricot Preserves, Water, Blueberries, Carrot, Honey, Onion, Soy Sauce, Sea Salt, Garlic, Ginger, White Pepper., 5 oz]","This sauce features 100% fresh Trinidad Scorpion Peppers in a background of apricot, blueberry and carrot. The select blend of fruits and spices compliment and enhance the floral bouquet of the Scorpion Pepper creating a uniquely addictive and extraordinarily versatile hot sauce.","extra hot (for a milder take on the same sauce, try heartbreaking dawn's 1498)",,"Trinidad Scorpion Peppers, Cider Vinegar, Apricot Preserves, Water, Blueberries, Carrot, Honey, Onion, Soy Sauce, Sea Salt, Garlic, Ginger, White Pepper."
468,"

This mild and decadent sauce has rich complex flavors of rose and cardamom. Dates add a mellow sweetness and walnut oil provides a silky base, with almonds adding a crunch.
Heat Level: Mild
Ingredients: New Mexico Mild Chilies (pesticide free), Organic Cayenne Chilies, Walnut Oil, Almonds, Dates, Rosewater, Cardamom, and Salt.
 3 oz
",Dark Heart Chili Sauce," Chillies Erotique with Cayenne, Rosewater, & Cardamom    ",12.99,https://heathotsauce.com/collections/all/products/chillies-erotique-w-cayenne-rosewater-cardamom,"[This mild and decadent sauce has rich complex flavors of rose and cardamom. Dates add a mellow sweetness and walnut oil provides a silky base, with almonds adding a crunch., Heat Level: Mild, Ingredients: New Mexico Mild Chilies (pesticide free), Organic Cayenne Chilies, Walnut Oil, Almonds, Dates, Rosewater, Cardamom, and Salt.,  3 oz]","This mild and decadent sauce has rich complex flavors of rose and cardamom. Dates add a mellow sweetness and walnut oil provides a silky base, with almonds adding a crunch.",mild,mild,"New Mexico Mild Chilies (pesticide free), Organic Cayenne Chilies, Walnut Oil, Almonds, Dates, Rosewater, Cardamom, and Salt."
469,"

Cacao nibs and sweet dates sweeten chilies and walnut oil in this flavorful sauce. Le Diablo Cacao is mild enough for even the most chili-challenged to enjoy. Try this tasty treat on ice cream!
Heat Level: Mild
Ingredients: Organic cacao nibs, walnut oil, new mexico & organic cayenne chillies, organic cocoa butter, dates, salt.
3 oz
",Dark Heart Chili Sauce," Le Diablo Cacao with Cacao Nibs, Dates, & Walnut Oil    ",12.99,https://heathotsauce.com/collections/all/products/le-diablo-cacao-w-cacao-nibs-dates-walnut-oil,"[Cacao nibs and sweet dates sweeten chilies and walnut oil in this flavorful sauce. Le Diablo Cacao is mild enough for even the most chili-challenged to enjoy. Try this tasty treat on ice cream!, Heat Level: Mild, Ingredients: Organic cacao nibs, walnut oil, new mexico & organic cayenne chillies, organic cocoa butter, dates, salt., 3 oz]",Cacao nibs and sweet dates sweeten chilies and walnut oil in this flavorful sauce. Le Diablo Cacao is mild enough for even the most chili-challenged to enjoy. Try this tasty treat on ice cream!,mild,mild,"Organic cacao nibs, walnut oil, new mexico & organic cayenne chillies, organic cocoa butter, dates, salt."
470,"

Made with an inventive blend of organic cayenne chilies, walnut oil, hazelnut oil, organic garlic, tomato paste, and salt, this sauce will blow you away. The Abyss is reminiscent of an asian chili oil, but instead of a soy oil they use decadent walnut and hazelnut oils. Great paired with cheeses, on pizza, or right out of the jar. 
Heat Level: Hot
Ingredients: Organic cayenne chillies, walnut oil, hazelnut oil, organic garlic, tomato paste, salt.
",Dark Heart Chili Sauce," The Abyss with Cayenne, Walnut Oil, Hazelnut Oil, & Garlic    ",11.99,https://heathotsauce.com/collections/all/products/the-abyss-w-cayenne-walnut-oil-hazelnut-oil-garlic,"[Made with an inventive blend of organic cayenne chilies, walnut oil, hazelnut oil, organic garlic, tomato paste, and salt, this sauce will blow you away. The Abyss is reminiscent of an asian chili oil, but instead of a soy oil they use decadent walnut and hazelnut oils. Great paired with cheeses, on pizza, or right out of the jar. , Heat Level: Hot, Ingredients: Organic cayenne chillies, walnut oil, hazelnut oil, organic garlic, tomato paste, salt.]","Made with an inventive blend of organic cayenne chilies, walnut oil, hazelnut oil, organic garlic, tomato paste, and salt, this sauce will blow you away. The Abyss is reminiscent of an asian chili oil, but instead of a soy oil they use decadent walnut and hazelnut oils. Great paired with cheeses, on pizza, or right out of the jar. ",hot,hot,"Organic cayenne chillies, walnut oil, hazelnut oil, organic garlic, tomato paste, salt."
471,"

Chicaoji is a well balanced blend of raw organic apple cider vinegar, raw dried organic goji berries, organic chipotles, raw organic agave nectar, celtic sea salt, and raw organic cacao nibs. It’s made in small batches with certified organic ingredients on Lopez Island, WA. Try this sauce on any food, as a marinade, or dressing. 

Pronounced: chee-COW-gee.
Heat Level: Very Mild
Ingredients: Raw organic apple cider vinegar, water, raw dried organic goji berries, organic chipotle chiles, raw organic agave nectar, Celtic sea salt, raw organic cacao nibs.
5 oz
",Chicaoji," Chicaoji Chile Sauce with Chipotles, Goji Berries, & Raw Cacao    ",8.99,https://heathotsauce.com/collections/all/products/chicaoji-hot-sauce-w-chipotles-goji-berries-raw-cacao,"[Chicaoji is a well balanced blend of raw organic apple cider vinegar, raw dried organic goji berries, organic chipotles, raw organic agave nectar, celtic sea salt, and raw organic cacao nibs. It’s made in small batches with certified organic ingredients on Lopez Island, WA. Try this sauce on any food, as a marinade, or dressing. , Pronounced: chee-COW-gee., Heat Level: Very Mild, Ingredients: Raw organic apple cider vinegar, water, raw dried organic goji berries, organic chipotle chiles, raw organic agave nectar, Celtic sea salt, raw organic cacao nibs., 5 oz]","Chicaoji is a well balanced blend of raw organic apple cider vinegar, raw dried organic goji berries, organic chipotles, raw organic agave nectar, celtic sea salt, and raw organic cacao nibs. It’s made in small batches with certified organic ingredients on Lopez Island, WA. Try this sauce on any food, as a marinade, or dressing. ",chee-cow-gee,,"Raw organic apple cider vinegar, water, raw dried organic goji berries, organic chipotle chiles, raw organic agave nectar, Celtic sea salt, raw organic cacao nibs."
472,"
Paul's Haba Haba is a mild-medium sauce blended with mango, mustard, and plenty of curry powder for an island inspired kick. Try it on pizza, fish, or burgers.
Heat Level: Medium. Note: the previous version was mild, but in the most recent batch Paul increased the amount of habanero to add some extra kick, so now it's a solid medium heat.

Ingredients: Mango Puree (water, mango), Yellow Mustard (Distilled Vinegar, Water, Mustard Seed, Salt, Tumeric, Paprika, Spices), Habanero Peppers, Brown Sugar, Distilled Vinegar, Spices, Salt, Xanthan Gum.
9 oz
",Paul's Fine Foods, Paul's Haba Haba Mango Habanero    ,7.99,https://heathotsauce.com/collections/all/products/pauls-haba-haba-w-mango-mustard-curry,"[Paul's Haba Haba is a mild-medium sauce blended with mango, mustard, and plenty of curry powder for an island inspired kick. Try it on pizza, fish, or burgers., Heat Level: Medium. Note: the previous version was mild, but in the most recent batch Paul increased the amount of habanero to add some extra kick, so now it's a solid medium heat., Ingredients: Mango Puree (water, mango), Yellow Mustard (Distilled Vinegar, Water, Mustard Seed, Salt, Tumeric, Paprika, Spices), Habanero Peppers, Brown Sugar, Distilled Vinegar, Spices, Salt, Xanthan Gum., 9 oz]","Paul's Haba Haba is a mild-medium sauce blended with mango, mustard, and plenty of curry powder for an island inspired kick. Try it on pizza, fish, or burgers.",medium,medium,"Ingredients: Mango Puree (water, mango), Yellow Mustard (Distilled Vinegar, Water, Mustard Seed, Salt, Tumeric, Paprika, Spices), Habanero Peppers, Brown Sugar, Distilled Vinegar, Spices, Salt, Xanthan Gum."
473,"
Yin Yang Hot Sauce is a smoky sauce that’s handcrafted in small batches with organic ingredients. The makers of Yin Yang Hot Sauce fire roast hand selected fresh habaneros to bring out their delicious flavor. It’s sweetened with organic fruit and organic spices to round out this flavorful sauce. 
Heat Level: Medium. There may be slight heat variations in each batch. 
Ingredients: Organic vinegar, organic fruit, organic peppers, organic spices, sea salt.
Wondering what type of fruit? We asked and they say it is a secret recipe. We'd love to hear from you if you think you can guess what it is. 
Not sure what to use it on? Check out our 5 Ways to Use Yin Yang blog post.
5 oz
",Small Batch Organics, Yin Yang Sweet & Smoky Habanero Hot Sauce    ,6.99,https://heathotsauce.com/collections/all/products/yin-yang-hot-sauce,"[Yin Yang Hot Sauce is a smoky sauce that’s handcrafted in small batches with organic ingredients. The makers of Yin Yang Hot Sauce fire roast hand selected fresh habaneros to bring out their delicious flavor. It’s sweetened with organic fruit and organic spices to round out this flavorful sauce. , Heat Level: Medium. There may be slight heat variations in each batch. , Ingredients: Organic vinegar, organic fruit, organic peppers, organic spices, sea salt., Wondering what type of fruit? We asked and they say it is a secret recipe. We'd love to hear from you if you think you can guess what it is. , Not sure what to use it on? Check out our 5 Ways to Use Yin Yang blog post., 5 oz]",Yin Yang Hot Sauce is a smoky sauce that’s handcrafted in small batches with organic ingredients. The makers of Yin Yang Hot Sauce fire roast hand selected fresh habaneros to bring out their delicious flavor. It’s sweetened with organic fruit and organic spices to round out this flavorful sauce. ,medium,medium,"Organic vinegar, organic fruit, organic peppers, organic spices, sea salt."
474,"

Humboldt Hot Sauce combines all natural and fresh ingredients to create hot and delicious sauces. Emerald Style is Humboldt Hot Sauce’s newest sauce made with roasted red peppers, habaneros and a perfect blend of lime juice, cilantro, ginger and garlic.
Heat Level: Very Mild.

Ingredients: Onions, Roasted Bell Peppers, Distilled Vinegar, Lime Juice Concentrate, Cilantro, Ginger Puree, Spices, Garlic, Habanero Peppers, Canola Oil, Sea Salt.
5 oz
",Humboldt Hot Sauce," Emerald Sauce with Cilantro, Ginger, & Lime    ",6.49,https://heathotsauce.com/collections/all/products/humboldt-emerald-sauce,"[Humboldt Hot Sauce combines all natural and fresh ingredients to create hot and delicious sauces. Emerald Style is Humboldt Hot Sauce’s newest sauce made with roasted red peppers, habaneros and a perfect blend of lime juice, cilantro, ginger and garlic., Heat Level: Very Mild., Ingredients: Onions, Roasted Bell Peppers, Distilled Vinegar, Lime Juice Concentrate, Cilantro, Ginger Puree, Spices, Garlic, Habanero Peppers, Canola Oil, Sea Salt., 5 oz]","Humboldt Hot Sauce combines all natural and fresh ingredients to create hot and delicious sauces. Emerald Style is Humboldt Hot Sauce’s newest sauce made with roasted red peppers, habaneros and a perfect blend of lime juice, cilantro, ginger and garlic.",very mild,,"Onions, Roasted Bell Peppers, Distilled Vinegar, Lime Juice Concentrate, Cilantro, Ginger Puree, Spices, Garlic, Habanero Peppers, Canola Oil, Sea Salt."
475,"

Humboldt Hot Sauce combines all natural and fresh ingredients to create hot and delicious sauces. Island Style contains a perfect blend of pineapples, guava nectar, bananas, mangos and ginger as well as roasted bell peppers and habaneros.
Heat Level: Medium.

Ingredients: Onions, Pineapple, Roasted Bell Peppers, Habanero Peppers, Guava Puree, Distilled Vinegar, Bananas (bananas, ascorbic acid, citric acid), Mangoes, Water, Ginger, Garlic, Salt, Lemon Juice Concentrate, Spices, Expeller Pressed Canola Oil.
Awards: First Place, All Natural Catagory - 2014 Fiery Foods and Barbecue Show
5 oz
",Humboldt Hot Sauce," Island Style with Guava, Pineapple, & Banana    ",6.5,https://heathotsauce.com/collections/all/products/humboldt-island-style,"[Humboldt Hot Sauce combines all natural and fresh ingredients to create hot and delicious sauces. Island Style contains a perfect blend of pineapples, guava nectar, bananas, mangos and ginger as well as roasted bell peppers and habaneros., Heat Level: Medium., Ingredients: Onions, Pineapple, Roasted Bell Peppers, Habanero Peppers, Guava Puree, Distilled Vinegar, Bananas (bananas, ascorbic acid, citric acid), Mangoes, Water, Ginger, Garlic, Salt, Lemon Juice Concentrate, Spices, Expeller Pressed Canola Oil., Awards: First Place, All Natural Catagory - 2014 Fiery Foods and Barbecue Show, 5 oz]","Humboldt Hot Sauce combines all natural and fresh ingredients to create hot and delicious sauces. Island Style contains a perfect blend of pineapples, guava nectar, bananas, mangos and ginger as well as roasted bell peppers and habaneros.",medium,medium,"Ingredients: Onions, Pineapple, Roasted Bell Peppers, Habanero Peppers, Guava Puree, Distilled Vinegar, Bananas (bananas, ascorbic acid, citric acid), Mangoes, Water, Ginger, Garlic, Salt, Lemon Juice Concentrate, Spices, Expeller Pressed Canola Oil."
